sku;name;categoria;tipo;estilo;corte;cuello;composicion;price;special_price;link_producto;link_imagen;product_type;temporada;Talles-disponibles
T0021BAS21;RemeraBasicPimaPeruano;Remeras;Remeras;Vestir;Classic;CuelloRedondo;100%Algodón;89900;49900;t0021bas21;https://burgues.com/media/catalog/product/t/0/t0021bas21-1.jpg;configurable;ARCHIVE;
T0021BAS01;RemeraBasicPimaPeruano;Remeras;Remeras;Vestir;Classic;CuelloRedondo;100%Algodón;89900;49900;t0021bas01;https://burgues.com/media/catalog/product/t/0/t0021bas01-1_1_.jpg;configurable;ARCHIVE;XXL
L0021BAS63;RemeraBasic;Remeras;Remeras;Vestir;Classic;CuelloRedondo;100%Algodón;89900;49900;l0021bas63;https://burgues.com/media/catalog/product/l/0/l0021bas63.jpg;configurable;ARCHIVE;
T0021BAS36;RemeraBasicPimaPeruano;Remeras;Remeras;Vestir;Classic;CuelloRedondo;100%Algodón;89900;49900;t0021bas36;https://burgues.com/media/catalog/product/t/0/t0021bas36-1_1.jpg;configurable;ARCHIVE;XS|XL
T0021BAS67;RemeraBasicPimaPeruano;Remeras;Remeras;Vestir;Classic;CuelloRedondo;100%Algodón;89900;49900;t0021bas67;https://burgues.com/media/catalog/product/t/0/t0021bas67_0418.jpg;configurable;ARCHIVE;
L0021BAS35;RemeraBasic;Remeras;Remeras;Vestir;Classic;CuelloRedondo;100%Algodón;89900;49900;l0021bas35;https://burgues.com/media/catalog/product/l/0/l0021bas35-1.jpg;configurable;ARCHIVE;
L0021BAS61;RemeraBasic;Remeras;Remeras;Vestir;Classic;CuelloRedondo;100%Algodón;89900;49900;l0021bas61;https://burgues.com/media/catalog/product/l/0/l0021bas61.jpg;configurable;ARCHIVE;
T0021BAS19;RemeraBasicPimaPeruano;Remeras;Remeras;Vestir;Classic;CuelloRedondo;CottonBlend|50%Algodón-50%Poliéster;89900;49900;t0021bas19;https://burgues.com/media/catalog/product/t/0/t0021bas19-4.jpg;configurable;ARCHIVE;
T0021BAS02;RemeraBasicPimaPeruano;Remeras;Remeras;Vestir;Classic;CuelloRedondo;100%Algodón;89900;49900;t0021bas02;https://burgues.com/media/catalog/product/t/0/t0021bas02-1.jpg;configurable;ARCHIVE;
T0021COF01;RemeraCoffeeShop;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021cof01;https://burgues.com/media/catalog/product/t/0/t0021cof3c-5_1_.jpg;configurable;ARCHIVE;
T0021COF3C;RemeraCoffeeShop;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021cof3c;https://burgues.com/media/catalog/product/t/0/t0021cof3c-5.jpg;configurable;ARCHIVE;
T0021POC10;RemeraPocket;Remeras;Remeras;Vestir;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021poc10;https://burgues.com/media/catalog/product/t/0/t0021poc10-1.jpg;configurable;ARCHIVE;XS|S|M|L|XXL
T0021VER10;RemeraVert;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021ver10;https://burgues.com/media/catalog/product/t/0/t0021ver10-1.jpg;configurable;ARCHIVE;XS|S|M|XL
T0021PIQ10;RemeraPique;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021piq10;https://burgues.com/media/catalog/product/t/0/t0021piq10-1.jpg;configurable;ARCHIVE;S|M|XL
T0021MUS10;RemeraMusique;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021mus10;https://burgues.com/media/catalog/product/t/0/t0021mus10.jpg;configurable;ARCHIVE;XS|S|L
V2321FRA10;RemeraFrance;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;v2321fra10;https://burgues.com/media/catalog/product/v/2/v2321fra10.jpg;configurable;ARCHIVE;XS|S
T0021WOR10;RemeraWord;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021wor10;https://burgues.com/media/catalog/product/t/0/t0021wor10-1_1.jpg;configurable;ARCHIVE;XS|S
I2221ROC10;RemeraRocco;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;i2221roc10;https://burgues.com/media/catalog/product/i/2/i2221roc10.jpg;configurable;ARCHIVE;XS|M
V2321ROC11;RemeraRocco;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;v2321roc11;https://burgues.com/media/catalog/product/v/2/v2321roc11-1.jpg;configurable;ARCHIVE;
V2321FRA11;RemeraFrance;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;v2321fra11;https://burgues.com/media/catalog/product/v/2/v2321fra11.jpg;configurable;ARCHIVE;XS|S
T0021PIQ11;RemeraPique;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021piq11;https://burgues.com/media/catalog/product/t/0/t0021piq11-1.jpg;configurable;ARCHIVE;
T0021MUS16;RemeraMusique;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021mus16;https://burgues.com/media/catalog/product/t/0/t0021mus16-1.jpg;configurable;ARCHIVE;XS|S
T0021VER21;RemeraVert;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021ver21;https://burgues.com/media/catalog/product/t/0/t0021ver21-1.jpg;configurable;ARCHIVE;XS|S|L|XL
I2221NOV21;RemeraNova;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;i2221nov21;https://burgues.com/media/catalog/product/i/2/i2221nov21.jpg;configurable;ARCHIVE;
T0021WOR30;RemeraWord;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021wor30;https://burgues.com/media/catalog/product/t/0/t0021wor30-1.jpg;configurable;ARCHIVE;XS|S
V2321ROC36;RemeraRocco;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;v2321roc36;https://burgues.com/media/catalog/product/v/2/v2321roc36-1_1.jpg;configurable;ARCHIVE;XS
I2221CAM39;RemeraCamo;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;i2221cam39;https://burgues.com/media/catalog/product/i/2/i2221cam39-1.jpg;configurable;ARCHIVE;XS|S
V2321ROC43;RemeraRocco;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;v2321roc43;https://burgues.com/media/catalog/product/v/2/v2321roc43-1.jpg;configurable;ARCHIVE;XS|S|M|XL
V2321FRA63;RemeraFrance;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;v2321fra63;https://burgues.com/media/catalog/product/v/2/v2321fra63-1_1.jpg;configurable;ARCHIVE;XS
T0021VER01;RemeraVert;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021ver01;https://burgues.com/media/catalog/product/t/0/t0021ver01-1.jpg;configurable;ARCHIVE;XS|S|M|L|XL
T0021WOR01;RemeraWord;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021wor01;https://burgues.com/media/catalog/product/t/0/t0021wor01-2.jpg;configurable;ARCHIVE;XS|S
T0021MUS01;RemeraMusique;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021mus01;https://burgues.com/media/catalog/product/t/0/t0021mus01-1.jpg;configurable;ARCHIVE;XS|S|L|XL
T0021PIQ01;RemeraPique;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021piq01;https://burgues.com/media/catalog/product/t/0/t0021piq01-1.jpg;configurable;ARCHIVE;S|M
V2321FRA01;RemeraFrance;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;v2321fra01;https://burgues.com/media/catalog/product/v/2/v2321fra01-1_1.jpg;configurable;ARCHIVE;XS|S|L
I2221ROC01;RemeraRocco;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;i2221roc01;https://burgues.com/media/catalog/product/i/2/i2221roc01.jpg;configurable;ARCHIVE;XS
V2321FRA02;RemeraFrance;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;v2321fra02;https://burgues.com/media/catalog/product/v/2/v2321fra02-1.jpg;configurable;ARCHIVE;XS
I2221KEW02;RemeraKennew;Remeras;Remeras;Vestir;Classic;CuelloRedondo;100%Algodón;70000;29900;i2221kew02;https://burgues.com/media/catalog/product/i/2/i2221kew02-1.jpg;configurable;ARCHIVE;
V2221DAI08;RemeraDaily;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;v2221dai08;https://burgues.com/media/catalog/product/v/2/v2221dai08-1.jpg;configurable;ARCHIVE;XS|S|M|L|XL
T0021OLA01;RemeraOlaff;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021ola01;https://burgues.com/media/catalog/product/t/0/t0021ola01.jpg;configurable;ARCHIVE;
I2221ATI21;RemeraÃtica;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;i2221ati21;https://burgues.com/media/catalog/product/i/2/i2221ati21.jpg;configurable;ARCHIVE;
I2221KEW00;RemeraKennew;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;i2221kew00;https://burgues.com/media/catalog/product/i/2/i2221kew00.jpg;configurable;ARCHIVE;
I2221ATI01;RemeraÃtica;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;i2221ati01;https://burgues.com/media/catalog/product/i/2/i2221ati01.jpg;configurable;ARCHIVE;
I2221QUE01;RemeraQuelque;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;i2221que01;https://burgues.com/media/catalog/product/i/2/i2221que01.jpg;configurable;ARCHIVE;
I2221QUE10;RemeraQuelque;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;i2221que10;https://burgues.com/media/catalog/product/i/2/i2221que10.jpg;configurable;ARCHIVE;
